CID,SMILES,pred_lum,pred_PLQY
145698910,Cc1cc(C)c(-c2ccnc(-c3[c-]c(-c4cc(-c5c(C)cc(C)cc5C)ccn4)c(F)c(C#N)c3F)c2)c(C)c1,525,42.5
169240841,COc1cc(C(O)=NC[C@H](c2cc3c(c(-c4[c-]c(Br)c(F)cc4F)n2)CC[C@]3(C)C(=N)O)C2CC2)cc2cn(C3(F)CC3)nc12,570,42.5
169240760,CC[B]c1c(C)cc(C(CO)CN=CO)nc1-c1[c-]c(Cl)c(F)cc1F,575,42.5
144793578,CN1CC[C@@H](CCc2[c-]c(-c3ccc(N)c(C(=N)O)n3)c(F)cc2F)C1=O,583,42.5
153394102,Nc1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CCC(c2ccccc2)C1,531,42.5
10302769,N=C(O)N(c1cc2cc(NCCOP(=O)(O)O)ccc2c(-c2[c-]cc(F)cc2F)n1)c1c(F)cccc1F,548,42.5
67775741,Cc1ccc(-c2ccnc(C(C)(C)C)n2)cc1N=c1ccc(C(=N)O)c(-c2[c-]cc(F)cc2F)[nH]1,581,42.5
141272625,O=C(Nc1cccc(-c2[c-]cc(F)cc2F)n1)c1ccc(Oc2cc3c(cc2Cl)CCCO3)cc1,533,42.5
88559492,CCOC(=O)c1ccc(N(Cl)c2c(F)cccc2F)nc1-c1[c-]cc(F)cc1F,571,42.5
159955491,O=C(Cc1nc(-c2[c-]cc(F)cc2F)ccc1[N+](=O)[O-])N1CCC(F)(c2ncccn2)C1,546,42.5
160971891,Cc1nc2c(s1)CN(C(=O)Cc1nc(-c3[c-]cc(F)cc3F)ccc1[N+](=O)[O-])C2,560,42.4
18073586,COc1cc2nc(-c3[c-]cc(F)cc3F)cc(C(=O)O)c2c(OC)c1OC,581,42.4
169264741,COc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2nc(-c3[c-]c(Cl)c(F)cc3F)c(F)c(C(C)(C)O)c2F)cc2cn(C(F)F)nc12,583,42.4
89615991,Cc1[c-]c(-c2ccc(-c3c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c3-c3ccccc3)cn2)c(F)cc1F,564,42.4
59646031,CC(C)(c1cccc(-c2[c-]cc(F)cc2F)n1)c1cccc(-c2coc3ccccc23)n1,575,42.4
153394085,Nc1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CCC(c2ccncc2)C1,531,42.4
162472468,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4[c-]c(N)c(F)c(F)c4F)c(F)cc23)C[C@H]1C,614,42.4
170409088,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C4CC4)cc3c2)c2ccnc(C#N)c2)nc1-c1[c-]c(Cl)c(F)cc1F,587,42.4
170299056,C=C(c1cccnc1)c1cc2c(c(-c3[c-]c(Cl)c(F)cc3F)n1)OC[C@]2(C)C(=N)O,553,42.4
166758607,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4[c-]c(N)c(F)c(F)c4F)c(F)cc23)CC1C,614,42.4
167083175,CCCSNc1cc(-c2cnc3cc(-c4cnn(C)c4)ccn23)cc(-c2[c-]cc(F)cc2F)n1,549,42.4
45101291,C=C(C)CC(C(=O)O)c1cc(-c2[c-]cc(C(F)(F)F)cc2)nc(-c2ccc(F)cc2F)c1,559,42.4
137657752,CC1(COc2cccc(-c3[c-]cc(F)cc3F)n2)CCn2cc([N+](=O)[O-])nc2O1,551,42.3
9977681,CCOC(=O)c1ccc(Nc2c(F)cccc2F)nc1-c1[c-]cc(F)cc1F,561,42.3
58709109,CN(C)c1cc(Oc2ccccc2)nc(Oc2[c-]c(-c3cc(N(C)C)ccn3)c(F)cc2F)c1,556,42.3
5031494,O=C(O)c1cc(-c2[c-]cc(F)cc2F)nc2ccc(Cl)cc12,581,42.3
170380069,N=C(O)C1(c2cc([C@@](O)(CN=C(O)c3cc(OC4CC4)c4nn(C5CC5)cc4c3)C3CC3)nc(-c3[c-]c(Cl)c(F)cc3F)c2F)CC1,623,42.3
169264770,COc1cc(C(O)=NCC(c2cc(C(C)(C)O)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)c2cccs2)cc2sc(C)nc12,600,42.3
170514446,CN1C=CN(C2(c3cccc(-c4[c-]cc(F)cc4F)n3)c3cc(F)cc(F)c3N(c3ccccc3)c3c(F)cc(F)cc32)C1,545,42.3
170409107,COc1cc(C(O)=NC[C@@H](c2ccnc(O)c2)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2cn(C3CC3)nc12,569,42.2
68785032,O=C(O)CN=C(O)c1c(O)c2c(n(Cc3ccc(-c4[c-]cc(F)cc4F)nc3)c1=O)COC2,541,42.2
142896111,Cc1[c-]c(-c2ccccn2)c(F)cc1F,514,42.2
123721742,Cc1c(-c2cccc[n+]2C=CCl)c(F)cc(F)c1c1c[c-]cc[n+]1C,560,42.2
155815444,Nc1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1Cc2cn(CC3COC3)nc2C1,487,42.2
170408163,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2ccc3nc(C4CC4)oc3c2)c2ccccc2)nc1-c1[c-]c(C(F)F)c(F)cc1F,556,42.2
170380086,N#CC1(c2cc([C@@](O)(CN=C(O)c3cc(OC4CC4)c4nn(C5CC5)cc4c3)C3CC3)nc(-c3[c-]c(Cl)c(F)cc3F)c2F)CC1,608,42.2
166121907,CC(=O)OCc1nc2c(-c3[c-]cc(F)cc3F)nc(C3CCOCC3)cc2nc1C,584,42.2
4611632,O=C(O)c1cc(-c2[c-]cc(F)cc2F)nc2ccccc12,605,42.2
57796295,CN(C)c1cc(-c2[c-]cc(F)cc2F)nc(-c2ccc(F)cc2F)c1,545,42.2
169234181,C=C(CN=C(O)OC(C)(C)C)c1cc2c(c(-c3[c-]c(Cl)c(F)cc3F)n1)OC[C@]2(C)C(=N)O,561,42.2
53971799,Cc1cc(Oc2cc(C#N)cc(-c3[c-]cc(F)cc3F)n2)n(C)n1,583,42.1
123317998,Fc1[c-]c(-c2ncccc2-c2ccccc2)c(F)c(F)c1F,549,42.1
23634233,COc1cccc2c(-c3[c-]cc(F)cc3F)[nH]c(=Nc3cc(C)[nH]n3)cc12,594,42.1
136185526,COc1cc(-c2cc(-c3[c-]c(F)c(F)cc3F)nc(N)c2C#N)ccc1O,531,42.1
83128465,Oc1ccc(-c2[c-]c(F)c(F)cc2F)nc1,539,42.1
170408053,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C4(F)CC4)cc3c2)c2cccc(F)c2)nc1-c1[c-]c(C(F)(F)F)c(F)cc1F,581,42.1
169265073,COc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2cc(C3(C(=N)O)CC3)cc(-c3[c-]cc(F)c(Cl)c3F)n2)cc2cn(C(F)F)nc12,637,42.1
66821887,Cc1cc(-c2cccc(-c3[c-]cc(F)cc3F)n2)n[nH]1,533,42.1
56875653,Cn1cc(c2cc(-c3[c-]c(F)c(F)cc3F)nc(N)c2C#N)cn1,550,42.1
71276537,CCOC(=O)c1ccc(N(C(=O)OC(C)(C)C)c2c(C)cccc2F)nc1-c1[c-]cc(F)cc1F,564,42.1
156231276,C=C(CCC)c1c(F)c[c-]c(-c2ccc(N)c(N=C(O)N3Cc4cnn(C5COC5)c4C3)n2)c1F,565,42.1
115503318,CNc1cccc(-c2[c-]c(F)c(F)cc2F)n1,538,42.1
11077930,CN(C)CCNc1cc(-c2[c-]cc(F)cc2F)nc2ccccc12,611,42.1
169264750,N=C(O)C1(c2cc(C(CSI)C3CC3)nc(-c3[c-]c(Cl)c(F)cc3F)c2F)CC1,559,42.0
152810316,COCCn1cc2c(n1)CN(C(=O)Cc1nc(-c3[c-]cc(F)cc3F)ccc1N)C2,515,42.0
67774812,Cc1ccc(C(=O)C=CN(C)C)cc1Nc1cccc(-c2[c-]cc(F)cc2F)n1,539,42.0
153393963,Cn1ccc(CC2CN(C(O)=Nc3nc(-c4[c-]cc(F)cc4F)ccc3[N+](=O)[O-])C2)n1,541,42.0
87252141,Cc1c(F)c(F)[c-]c(-c2cc(COc3ccc(C(=O)NCC(C(O)=NO)N4CCOCC4)cc3)ccn2)c1F,538,42.0
5238835,Cc1ccc2nc(-c3[c-]cc(F)cc3F)cc(C(=O)O)c2c1,595,42.0
21061452,N=C(O)C(c1cc(CN2CCCNCCC2)cc(-c2[c-]cc(F)cc2F)n1)c1c(Cl)cccc1Cl,542,42.0
59615535,CC(C)(C)c1cc(-c2cc(-c3cc4cc[c-]cc4cn3)nc(-c3ccc(F)cc3F)c2)cc(C(C)(C)C)c1,596,42.0
67774801,Cc1ccc(C(=O)/C=C/N(C)C)cc1Nc1cccc(-c2[c-]cc(F)cc2F)n1,539,42.0
170408044,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C4CC4)cc3c2)c2cccc(F)c2)nc1-c1[c-]c(C(F)(F)F)c(F)cc1F,571,42.0
169234123,CCC(C)c1cc(C(CO)c2cccnc2)nc(-c2[c-]c(C(C)C)c(F)cc2F)c1C,556,42.0
169234131,CC(C)c1[c-]c(-c2nc(C(CNC=C3CC3)c3ccccc3)cc3c2OCN3NN)c(F)cc1F,620,42.0
164805301,[2H]C([2H])(c1ccc(-c2[c-]cc(F)cc2F)nc1)C([2H])([2H])c1cc(-c2ccccc2-c2cnc3c4ccccc4n4cncc4c3c2-c2ccccc2)cc(C([2H])([2H])C([2H])([2H])c2ccc(-c3ccc(F)cc3F)nc2)c1,609,42.0
115503234,Fc1[c-]c(-c2cccc(Br)n2)c(F)cc1F,535,42.0
170408140,COc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2cc3c(c(-c4[c-]c(C(F)(F)F)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2oc(C3CC3)nc12,574,41.9
169234268,C=C(NCC(c1ccccc1)c1cc2c(c(-c3[c-]c(CC)c(F)cc3F)n1)OCC2(C)C)c1cc(C)c(N)c(C=NC2CC2)c1,567,41.9
58640770,CC1(C)c2cc[c-]c(c2)-c2nc(c(F)cc2F)C(C)(C)c2cc(c(F)cc2F)-c2cccc1n2,560,41.9
88035979,Cc1c(C(F)(F)F)cnc(-c2[c-]c([N+](=O)[O-])c(F)cc2F)c1Cl,561,41.9
169264864,COc1cc(C(O)=NCC(=C2CC2)c2cc(C(F)(F)C(=N)O)c(F)c(-c3[c-]cc(F)c(C)c3F)n2)cc2cn(C(F)F)nc12,582,41.9
169675362,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC3CC3)c3nc(Cl)c(C)cc3c2)C2CC2)nc1-c1[c-]cc(F)c(Cl)c1F,601,41.9
166998992,CS(=O)Nc1cc(/C(=C/N)c2ccc(-c3cnn(CCN4CCOCC4)c3)cn2)cc(-c2[c-]cc(F)cc2F)n1,536,41.9
170381236,CC(C)(O)c1cc([C@@](O)(CN=C(O)c2cc(OC3CC3)c3nn(C4CC4)cc3c2)c2ccccc2)nc(-c2[c-]cc(F)c(Cl)c2F)c1F,602,41.9
169264737,CC(C)(F)c1cc(C(COSI)C2CC2)nc(-c2[c-]c(Cl)c(F)cc2F)c1F,562,41.9
22648068,O=c1ccc2c(-c3[c-]cc(F)cc3F)nc(Br)cc2n1-c1c(Cl)cccc1Cl,592,41.9
68320557,O=C(N=CN1CCOCC1)OCc1ccc(N(C(=O)N=CN2CCOCC2)c2c(F)cccc2F)nc1-c1[c-]cc(F)cc1F,565,41.8
164839760,Cc1ccnc(C(C)C)c1-n1c(=O)nc2c3c(c(Cl)c(-c4[c-]cc(F)cc4F)nc31)OC[C@H]1CN(C(=O)OC(C)(C)C)CCN21,576,41.8
169233928,C=C(OCC)c1cc2c(c(-c3[c-]c(C)c(F)cc3F)n1)OCC2C,557,41.8
158357753,Cc1cc(-c2[c-]cc(F)cc2F)nc([N+]2=C=[N+](C)C=C2)c1,560,41.8
141344495,COC(=O)c1ccc2nc(-c3[c-]cc(F)cc3F)c(N(C)C(C)C)cc2c1,588,41.8
170594959,C[C@@H]1Oc2nc(-c3[c-]cc(F)c(N)c3F)c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(c23)C2CCCCN(C(=O)OC(C)(C)C)CC21,563,41.8
169264639,COc1cc(C(O)=NCC(c2ccccc2)c2cc(C(C)(C)O)c(Cl)c(-c3[c-]c(Cl)c(F)cc3F)n2)cc2cn(C3CC3)nc12,564,41.8
18073646,COc1cc2nc(-c3[c-]cc(F)cc3F)cc(C(=O)O)c2cc1OC,597,41.8
170408096,COc1cc(C(O)=NC[C@@](O)(c2cccc(F)c2)c2cc3c(c(-c4[c-]c(C(F)(F)F)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2cn(C(F)F)nc12,586,41.8
10168146,O=C(/N=C/N1CCOCC1)OCc1ccc(N(C(=O)/N=C/N2CCOCC2)c2c(F)cccc2F)nc1-c1[c-]cc(F)cc1F,565,41.8
158557305,CC(=O)C=C(O)CCCc1cccc(-c2[c-]cc(F)c(C#N)c2F)n1,573,41.8
134810982,O=c1ncn(CC2CC2)c2ccc(-c3[c-]cc(F)cc3F)nc12,557,41.8
169234082,C[C@]1(C(=N)O)COc2c1cc(C(=O)c1cccnc1)nc2-c1[c-]c(Cl)c(F)cc1F,558,41.8
68860015,Cc1cc(N=c2cc3cc(C(=O)O)ccc3c(-c3[c-]cc(F)cc3F)[nH]2)n[nH]1,583,41.8
168462784,COc1cc(-c2cc(-c3[c-]cc(F)c(OC)c3F)[nH]c(=N)c2C#N)cc(OC)c1O,545,41.8
170520354,CC1(c2cc[n+]([O-])c(-c3[c-]c(Cl)c(F)cc3F)c2F)CC1,535,41.8
136055524,Cc1cc(N=c2cc3cc(O)ccc3c(-c3[c-]cc(F)cc3F)[nH]2)n[nH]1,582,41.8
170403806,CCC(=O)c1cc2c(c(-c3[c-]c(Cl)c(F)cc3F)n1)OC[C@]2(C)C(=N)O,558,41.8
20596571,N=C(O)OCCc1ccc(N(C(=N)O)c2c(F)cccc2F)nc1-c1[c-]cc(F)cc1F,550,41.7
68273498,CC[C@@H](CC(C)N(C)C(=O)CO)c1nc2c(-c3ccc(-c4[c-]cc(F)cc4F)nc3)cnn2c(N)c1C(C)=O,562,41.7
166830782,Cc1cc([C@H]2C[C@@H](c3cc4nc(C)n(C)c(=O)c4c(-c4[c-]cc(F)cc4F)n3)CCO2)ccn1,549,41.7
166830778,Cc1cc([C@H]2C[C@H](c3cc4nc(C)n(C)c(=O)c4c(-c4[c-]cc(F)cc4F)n3)CCO2)ccn1,549,41.7
166830781,Cc1cc([C@@H]2C[C@H](c3cc4nc(C)n(C)c(=O)c4c(-c4[c-]cc(F)cc4F)n3)CCO2)ccn1,549,41.7
168468840,COc1c(F)c[c-]c(-c2cc(c3cnn(C)c3)c(C#N)c(=N)[nH]2)c1F,557,41.7
3939593,CC(C)c1ccc2nc(-c3[c-]cc(F)cc3F)cc(C(=O)O)c2c1,593,41.7
15022679,CCOc1cc(-c2[c-]ccc(F)c2)nc(-c2ccc(F)cc2F)c1,566,41.7
166830780,Cc1cc([C@@H]2C[C@@H](c3cc4nc(C)n(C)c(=O)c4c(-c4[c-]cc(F)cc4F)n3)CCO2)ccn1,549,41.7
102027918,Fc1[c-]c(-c2cc(-c3ccccc3)c3ccccc3n2)c(F)cc1F,619,41.7
166830338,Cc1cc(C2CC(c3cc4nc(C)n(C)c(=O)c4c(-c4[c-]cc(F)cc4F)n3)CCO2)ccn1,549,41.7
170409092,COc1cc(C(O)=NC[C@@](O)(c2ccnc(C#N)c2)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2cn(C3CC3)nc12,588,41.6
68583534,N#Cc1cccnc1-c1[c-]cc(F)cc1F,546,41.6
169265039,CC(C)(F)c1ccnc(-c2[c-]cc(F)c(Cl)c2F)c1F,552,41.6
170380101,N=C(O)C1(c2cc([C@@](O)(CN=C(O)c3cc(OC4CC4)c4nn(C5(F)CC5)cc4c3)C3CC3)nc(-c3[c-]c(Cl)c(F)cc3F)c2F)CC1,625,41.6
169234044,COc1cc(C(O)=NCC(c2ccccc2)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc(C)c1N=C(C)I,541,41.6
160563914,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CCC(Cn2cccn2)C1,509,41.6
57806468,Fc1cc(F)c2[c-]c1-c1cccc(n1)Cc1cccc(c1)Cc1cccc-2n1,542,41.6
136436045,Cc1cc(OCc2nc(=O)o[nH]2)c(F)c(C)c1Cc1ccc(O)c(-c2[c-]cc(F)cc2F)n1,550,41.6
168887609,Cc1nc2nc(-c3[c-]cc(F)cc3F)ccc2c(=O)n1C,573,41.6
59342154,O=C1c2cccc(c2)C(=O)c2c[c-]cc(n2)c2cc(c(F)c(C(F)(F)F)c2F)-c2cccc1n2,547,41.6
164776203,Fc1c[c-]c(-c2ccc(-c3ccc(F)cc3-c3cc(-c4cc(F)ccc4-c4ccc(-c5ccc(F)cc5F)nc4)cc(-c4cc(F)ccc4-c4cnc(-c5ccccc5)cc4-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)c3)cn2)c(F)c1,565,41.6
102716409,Fc1c[c-]c(-c2cc(C(F)(F)F)cc(Cl)n2)c(F)c1,530,41.6
170711389,CCN(C[C@@H](OC)c1ccnc(C)c1)c1cc2c(=O)n(C)c(C)nc2c(-c2[c-]cc(F)cc2F)n1,593,41.5
158941772,Cc1c(F)c[c-]c(-c2ncccc2-c2ccc3ncsc3n2)c1F,543,41.5
58752839,CC12CC1c1cccc(n1)-c1cc(c(F)cc1F)C1(C)CC1c1cccc(n1)-c1[c-]c2c(F)cc1F,544,41.5
169264799,Cc1[c-]c(-c2nc(C(CN)c3ccccc3)cc(C(=N)O)c2F)c(F)cc1F,563,41.5
164911292,COc1cc(C(O)=NC[C@H](c2cc3c(c(-c4[c-]cc(F)c(Br)c4F)n2)OC[C@]3(C)C(=N)O)C2CC2)cc2cc(CC(F)F)ccc12,547,41.5
58831096,CC(C)(c1nc(-c2[c-]cc(F)cc2F)c2c3c1Cc1ccccc1N3c1ccccc1C2)c1nc(-c2ccc(F)cc2F)c2c3c1Cc1ccccc1N3c1ccccc1C2,534,41.5
166747069,C=CC(=O)N1CCN(c2c(C#N)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4[c-]c(N)c(F)c(F)c4F)c(Cl)cc23)C(C)C1,584,41.4
169264908,COc1c(C(C)O)cc(C(COSI)C2CC2)nc1-c1[c-]c(C)c(F)cc1F,546,41.4
58347392,O=C(Cc1cccc(-c2[c-]cc(F)cc2F)n1)C1(c2ccc3c(c2)OCO3)CC1,574,41.4
169234078,CC=C(NCC(c1ccccc1)c1cc2c(c(-c3[c-]c(O)c(F)cc3F)n1)CCC2C)c1cc(NC)c2nc(CCC)oc2c1,550,41.4
162350183,C=CC(=O)N1CCN(c2c(C#N)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4[c-]c(N)c(F)c(F)c4F)c(Cl)cc23)[C@@H](C)C1,584,41.4
130262124,CC1NC[C@@](O)(C#Cc2[c-]c(-c3ccc(N)c(C(=N)O)n3)c(F)cc2F)C1=O,598,41.4
153393960,O=[N+]([O-])c1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CC(Cn2cccn2)C1,492,41.4
155513136,Fc1cc(F)c(-c2cc(N=c3cc[nH]cc3)c3cc[nH]c3n2)[c-]c1Cl,587,41.4
15953778,CC(C)(C)N1CCC(c2cc3c(ccc(=O)n3-c3c(Cl)cccc3Cl)c(-c3[c-]cc(F)cc3F)n2)CC1,617,41.4
169264755,N=C(O)C1(c2cc([C@@](O)(CN=C(O)c3cc(OC4CC4)c4nn(C(F)F)cc4c3)C3CC3)nc(-c3[c-]c(Cl)c(F)cc3F)c2F)CC1,633,41.4
58401085,Cc1ccc(-c2[c-]cc(F)c(-c3cc(C)cc(C(F)(F)F)c3)c2F)nc1,529,41.4
57700369,C[Si](C)(C)C#CC(=O)C(c1cccc(-c2[c-]cc(F)cc2F)n1)c1cc(C#N)ccc1F,557,41.4
156648692,N#Cc1[c-]c(-c2cc(-c3ccccc3)cc(-c3ccccc3)n2)c(F)c(-c2ccccc2)c1F,579,41.4
170380476,N=C(O)C(F)(F)c1cc([C@@](O)(CN=C(O)c2cc(OC3CC3)c3nn(C4CC4)cc3c2)C2CC2)nc(-c2[c-]cc(F)c(Cl)c2F)c1F,606,41.4
20578992,N=C(O)N(c1cc2cc(NCCO)ccc2c(-c2[c-]cc(F)cc2F)n1)c1c(F)cccc1F,550,41.3
161473261,CCc1[c-]c(-c2nc(CC)c3c4c2CCCN4CCC3)c(F)cc1F,572,41.3
139363680,Oc1[c-]c(-c2ccccn2)c(F)cc1F,511,41.3
163615393,N=C(O)N(c1cc2cc(C(=O)N=CC=[N+]3CCOCC3)ccc2c(-c2[c-]cc(F)cc2F)n1)c1c(F)cccc1I,564,41.3
159380061,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CC(C(F)(F)c2ncc(F)cn2)C1,540,41.3
58831143,Fc1c[c-]c(-c2cc(N(c3ccccc3)c3ccccc3)cc([Si](c3ccccc3)(c3ccccc3)c3cc(N(c4ccccc4)c4ccccc4)cc(-c4ccc(F)cc4F)n3)n2)c(F)c1,545,41.2
141344747,COC(=O)c1ccc2nc(-c3[c-]cc(F)cc3F)c(N3CCC[C@@H]3C)cc2c1,580,41.2
57796364,Fc1cc(F)c(-c2ccccn2)[c-]c1Cc1cc(-c2ccccn2)c(F)cc1F,532,41.2
145958760,CNCc1cccn1c1nc(-c2[c-]cc(F)cc2F)cc(-c2cc(OC)c(OC)c(OC)c2)c1C#N,574,41.2
123138048,O=C(O)c1ccnc(-c2[c-]c(F)c(F)cc2F)c1,544,41.2
169264658,COc1cc(C(O)=NCC(c2cc(C(F)(F)C=O)c(F)c(-c3[c-]cc(F)c(Cl)c3F)n2)C2CC2)cc2cc(Cl)c(C)nc12,612,41.2
59342027,[C-]#[N+]c1c(F)c[c-]c(-c2cccc([Si](C)(C)c3cccc(-c4ccccc4)n3)n2)c1F,543,41.2
169264680,Cc1nc2c(OC(F)F)cc(C(O)=NCC(c3cc(C(C)(C)O)c(F)c(-c4[c-]c(Cl)c(F)cc4F)n3)C3C=CC=CC3)cc2cc1Br,601,41.2
141108923,[C-]#[N+]c1cccc(-c2cccnc2-c2[c-]cc(F)cc2F)c1C#N,556,41.1
160000185,CC(c1ncccn1)C1CN(C(=O)Cc2nc(-c3[c-]cc(F)cc3F)ccc2[N+](=O)[O-])C1,528,41.1
132010731,CCNC(=O)c1cc2c([nH]1)c(=O)n(C)cc2c1cc(C(C)(C)O)cnc1-c1[c-]cc(F)cc1F,599,41.1
156124452,Fc1cc(F)c(-c2cccc(C3(c4ccccc4)c4cc(I)ccc4-c4ccc(I)cc43)n2)[c-]c1-c1cccc(Br)c1,576,41.1
157651364,O=C(Cc1nc(-c2[c-]cc(F)cc2F)ccc1[N+](=O)[O-])N1CCC(Oc2ncccn2)C1,548,41.1
169265006,COc1cc(C(O)=NCC(c2cc(C3(C(=N)O)CC3)cc(-c3[c-]c(C)c(F)cc3F)n2)C2CC2)cc(C=NC2CC2)c1N,619,41.1
53260183,Fc1c[c-]c(-c2ccc(C(F)(F)F)cn2)c(F)c1,532,41.1
132454756,Fc1c[c-]c(-c2cccc(Nc3ccc(Oc4ccccc4)cc3)n2)c(F)c1,532,41.1
146563026,N=C(O)c1ccc(N(C(O)=NI)c2c(F)cccc2F)nc1-c1[c-]cc(F)cc1F,564,41.1
170380346,COc1cc(C(O)=NCC(c2cc(C(F)(F)C(=N)O)c(F)c(-c3[c-]cc(F)c(Cl)c3F)n2)C2CC2)cc2cn(C3CC3)nc12,597,41.1
161304625,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CCC(c2ccccc2)C1,537,41.1
130361081,Cc1cc(C2CCCC2)cc(C)c1-c1ccc(-c2[c-]cc(F)cc2F)nc1,535,41.1
170505004,CN=C(O)Cc1cccc2c(C)cc(-c3[c-]cc(F)cc3F)nc12,659,41.1
23135815,Fc1c[c-]c(-c2cccc(N(c3ccccc3)c3cccc(-c4ccc(F)cc4F)n3)n2)c(F)c1,542,41.1
23532561,O=c1ccc2c(-c3[c-]cc(F)cc3F)nccc2n1-c1c(Cl)cccc1Cl,562,41.0
138972921,CC(C)(C)Nc1nc(-c2[c-]cc(F)cc2F)cc2ccc(C(F)(F)F)cc12,585,41.0
169264682,CC(F)(F)c1cc(C(CCO)COSI)nc(-c2[c-]cc(F)c(Cl)c2F)c1F,567,41.0
58439263,CC(C)(C)OC(=O)COc1ccc(-n2cnc(=O)c3cc(Oc4ncccc4C(F)(F)F)ccc32)c(-c2[c-]cc(F)cc2F)n1,580,41.0
90704352,COc1cc2ccc(Oc3cc4ccccc4nc3-c3[c-]cc(F)cc3F)nc2cc1OC,666,41.0
157045220,Cc1cc2c(-c3[c-]cc(F)cc3F)nc(Cl)cc2nc1C,589,41.0
169233988,C=C(NCC(c1ccc(F)cc1)c1cc(CC)c(OCC)c(-c2[c-]c(Cl)c(F)cc2F)n1)c1cc(OC)c2nc(C)c(Cl)cc2c1,571,41.0
15022677,COc1cc(-c2[c-]ccc(F)c2)nc(-c2ccc(F)cc2F)c1,578,41.0
4579091,Cc1ccc(Cl)c2c(C(=O)O)cc(-c3[c-]cc(F)cc3F)nc12,560,41.0
140916694,CC(C)(C)p1c2[c-]cccc2c2cccc(-c3cc(-c4ccccc4)cc(-c4ccc(F)cc4F)n3)c21,606,40.9
170711821,Cc1cc([C@@H]2CN(c3cc4c(=O)n(C)c(C)nc4c(-c4[c-]cc(F)cc4F)n3)CCO2)ccn1,568,40.9
170408057,COc1cc(C(O)=NC[C@@](O)(c2cccc(F)c2)c2cc3c(c(-c4[c-]c(C(F)(F)F)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2cn(C3(F)CC3)nc12,581,40.9
160604759,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CC(C(F)(F)c2ncccn2)C1,548,40.9
16420168,N#Cc1sc2nc(-c3[c-]cc(F)cc3F)ccc2c1N,592,40.9
169673923,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC3CC3)c3nc(C4CC4)cn3c2)C2CC2)nc1-c1[c-]cc(F)c(Cl)c1F,592,40.9
11494514,OC(=NCc1ccccc1Cl)Nc1cccc(-c2[c-]cc(F)cc2F)n1,526,40.9
159978618,O=C(Cc1nc(-c2[c-]cc(F)cc2F)ccc1[N+](=O)[O-])N1CC(Oc2cccnc2)C1,561,40.9
170711853,Cc1cc([C@H]2CN(c3cc4c(=O)n(C)c(C)nc4c(-c4[c-]cc(F)cc4F)n3)CCO2)ccn1,568,40.9
170408091,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C(F)F)cc3c2)c2cccc(F)c2)nc1-c1[c-]c(C(F)(F)F)c(F)cc1F,582,40.9
169234158,CCC(C)c1cc(C(COSI)c2cccnc2)nc(-c2[c-]c(C(C)C)c(F)cc2F)c1C,553,40.9
148716425,N=c1cc(-c2ccncc2CC(=O)c2cccc(-c3[c-]cc(F)cc3F)n2)nc(C(F)(F)F)[nH]1,547,40.9
